time,temp,pres
736794,2.3343040318626,182.546074877448
736794.010416667,2.32690805174902,182.582959741255
736794.020833333,2.31830963170101,182.49709631701
736794.03125,2.31420472303904,182.410100220584
736794.041666667,2.30720761651935,182.41
736794.052083333,2.30660067197914,182.496902563025
736794.0625,2.30989619852955,182.475025343136
736794.072916667,2.31219749742936,182.539929275177
736794.083333333,2.31150078397566,182.62590368299
736794.09375,2.31070092156859,182.797801862752
736794.104166667,2.30330805174902,182.905882487987
736794.114583333,2.29800593581574,182.927975360765
736794.125,2.29170725735267,182.948975808824
736794.135416667,2.28620598440806,183.114819379684
736794.145833333,2.27631108765582,183.20090368299
736794.15625,2.2701071421566,183.286900931376
736794.166666667,2.24892306717288,183.566695339226
736794.177083333,2.24210761576359,183.603958561286
736794.1875,2.23510806372519,183.674918210787
736794.197916667,2.22441164239386,183.818843317316
736794.208333333,2.22190279991309,183.90490368299
736794.21875,2.21780472303904,183.990900931376
736794.229166667,2.19402589616578,184.077905337545
736794.239583333,2.17761836742984,184.135935042016
736794.25,2.16651278676423,184.264851397064
736794.260416667,2.13673242461094,184.285977150442
736794.270833333,2.04410382077722,184.315966401043
736794.28125,2.05658548529466,184.336975808824
736794.291666667,2.07947508310099,184.358976062368
736794.302083333,2.08009932802086,184.316048158505
736794.3125,2.10277385049117,184.258066813723
736794.322916667,2.12307791209389,184.193070724823
736794.333333333,2.12659608012168,184.235951841495
736794.34375,2.14547822794198,184.092165882347
736794.354166667,2.16427954420518,184.092
736794.364583333,2.18327872066055,183.942167994785
736794.375,2.23104493627655,183.776191225483
736794.385416667,2.24828128512389,183.740039170671
736794.395833333,2.26338308852496,183.660089597219
736794.40625,2.27079147549051,183.481206200973
736794.416666667,2.30236561685552,183.358133833126
736794.427083333,2.30399820805562,183.229144475515
736794.4375,2.32108030147132,183.078173946072
736794.447916667,2.32030087045935,182.928163211129
736794.458333333,2.64623455534404,182.881052638366
736794.46875,2.70073756372781,182.722183161758
736794.479166667,2.71588357007969,182.636093574381
736794.489583333,2.86603166922528,182.541106396697
736794.5,2.87608859558866,182.468084093134
736794.510416667,2.87210435229677,182.446023937632
736794.520833333,2.90895867328285,182.33911983628
736794.53125,2.93437074019716,182.387943553924
736794.541666667,2.94718607265034,182.308087045935
736794.552083333,2.93561299159672,182.244071677775
736794.5625,2.94189274264733,182.323907843141
736794.572916667,2.96347649759744,182.344977150442
736794.583333333,2.97049216024336,182.372968640973
736794.59375,2.97429562254918,182.415950465688
736794.604166667,2.97130326422258,182.501906425619
736794.614583333,2.97100033598957,182.588902563025
736794.625,2.97469573774526,182.695876740201
736794.635416667,2.98638726953195,182.868811763165
736794.645833333,2.99339216024336,182.917945121704
736794.65625,3.00488675245147,183.047850245104
736794.666666667,3.02258074108679,183.219812851239
736794.677083333,3.03598499246586,183.333872323963
736794.6875,3.05367961029487,183.434883651965
736794.697916667,3.0557977150442,183.549874871468
736794.708333333,3.068585664445,183.699832005215
736794.71875,3.07818894117688,183.764925122552
736794.729166667,3.08469292751775,183.850906425619
736794.739583333,3.09289081628508,183.958879043755
736794.75,3.11037984068702,184.057885955887
736794.760416667,3.11799173063614,184.137912954065
736794.770833333,3.11829966401043,184.180951841495
736794.78125,3.11999804166674,184.223950465688
736794.791666667,3.1220977150442,184.244977150442
736794.802083333,3.12180033598957,184.245
736794.8125,3.11960253431363,184.266974656864
736794.822916667,3.11640348183742,184.245023937632
736794.833333333,3.11020694378445,184.13811983628
736794.84375,3.11000023039215,184.158975808824
736794.854166667,3.12428444053905,184.058109895493
736794.864583333,3.14108118458406,183.99307279774
736794.875,3.13900241911756,183.886123259799
736794.885416667,3.13730184972613,183.815077253268
736794.895833333,3.13160638380184,183.692137755724
736794.90625,3.12360921568593,183.562149754896
736794.916666667,3.12020369945225,183.455116423939
736794.927083333,3.11530548782965,183.297176954507
736794.9375,3.11330230392148,183.174141691171
